,sector laitude,sector longtitude,Collisions_NUMBER OF PERSONS INJURED,Collisions_NUMBER OF PERSONS KILLED,Collisions_NUMBER OF PEDESTRIANS INJURED,Collisions_NUMBER OF PEDESTRIANS KILLED,Collisions_NUMBER OF CYCLIST INJURED,Collisions_NUMBER OF CYCLIST KILLED,Collisions_NUMBER OF MOTORIST INJURED,Collisions_NUMBER OF MOTORIST KILLED,Collisions_CONTRIBUTING FACTOR VEHICLE 1,Collisions_CONTRIBUTING FACTOR VEHICLE 2,Collisions_CONTRIBUTING FACTOR VEHICLE 3,Collisions_CONTRIBUTING FACTOR VEHICLE 4,Collisions_CONTRIBUTING FACTOR VEHICLE 5,Collisions_VEHICLE TYPE CODE 1,Collisions_VEHICLE TYPE CODE 2,Collisions_VEHICLE TYPE CODE 3,Collisions_VEHICLE TYPE CODE 4,Collisions_VEHICLE TYPE CODE 5,Arrests_PD_CD,Arrests_PD_DESC,Arrests_OFNS_DESC,Arrests_LAW_CODE,Arrests_LAW_CAT_CD,Arrests_ARREST_PRECINCT,Arrests_JURISDICTION_CODE,Arrests_AGE_GROUP,Arrests_PERP_SEX,Arrests_PERP_RACE,Complaint_ADDR_PCT_CD,Complaint_CRM_ATPT_CPTD_CD,Complaint_JURIS_DESC,Complaint_KY_CD,Complaint_LAW_CAT_CD,Complaint_LOC_OF_OCCUR_DESC,Complaint_OFNS_DESC,Complaint_PD_CD,Complaint_PD_DESC,Complaint_PREM_TYP_DESC,Complaint_SUSP_AGE_GROUP,Complaint_SUSP_RACE,Complaint_SUSP_SEX,Complaint_VIC_AGE_GROUP,Complaint_VIC_RACE,Complaint_VIC_SEX,Shooting_PRECINCT,Shooting_JURISDICTION_CODE,Shooting_LOCATION_DESC,Shooting_STATISTICAL_MURDER_FLAG,Shooting_PERP_AGE_GROUP,Shooting_PERP_SEX,Shooting_PERP_RACE,Shooting_VIC_AGE_GROUP,Shooting_VIC_SEX,Shooting_VIC_RACE,sector index
45,40.5264862,-74.20694931999999,0.3125,0.0,0.0234375,0.0,0.0078125,0.0,0.28125,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,PASSENGER VEHICLE,,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,340.0,MISDEMEANOR,INSIDE,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,(null),(null),(null),45-64,WHITE,M,,,,,,,,,,,457
46,40.5264862,-74.19950607999999,0.28735632183908044,0.0,0.04597701149425287,0.0,0.0,0.0,0.2413793103448276,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,922.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,578.0,VIOLATION,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,(null),(null),(null),65+,WHITE,M,,,,,,,,,,,458
47,40.5264862,-74.19206283999999,0.3067226890756303,0.0,0.08403361344537816,0.0,0.0,0.0,0.22268907563025211,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",DANGEROUS DRUGS,VTL0511001,M,123.0,0.0,<18,M,WHITE,,,,,,,,,,,,,,,,,123.0,0.0,PVT HOUSE,False,25-44,M,WHITE,<18,M,WHITE,459
48,40.5264862,-74.1846196,0.18421052631578946,0.0,0.05263157894736842,0.0,0.0,0.0,0.13157894736842105,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,,,,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",VEHICLE AND TRAFFIC LAWS,PL 1200001,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,460
49,40.5264862,-74.17717636,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,,,Sedan,Sedan,PASSENGER VEHICLE,,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,344.0,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,RESIDENCE-HOUSE,25-44,WHITE,M,25-44,WHITE,F,,,,,,,,,,,461
50,40.5264862,-74.16973312,0.30597014925373134,0.007462686567164179,0.022388059701492536,0.0,0.007462686567164179,0.0,0.27611940298507465,0.007462686567164179,Driver Inattention/Distraction,Unsafe Speed,Unspecified,,,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,,,905.0,"INTOXICATED DRIVING,ALCOHOL",DANGEROUS DRUGS,PL 1200001,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,462
51,40.5264862,-74.16228988,0.3508771929824561,0.011695906432748537,0.017543859649122806,0.011695906432748537,0.011695906432748537,0.0,0.3216374269005848,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Sedan,PASSENGER VEHICLE,Sedan,SPORT UTILITY / STATION WAGON,,905.0,"INTOXICATED DRIVING,ALCOHOL",DANGEROUS DRUGS,VTL0511001,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,463
52,40.5321634,-74.24416552,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,Driver Inattention/Distraction,Oversized Vehicle,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,110.0,FELONY,REAR OF,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,,,,,,,,,,,527
53,40.5321634,-74.23672228,0.19298245614035087,0.0,0.03508771929824561,0.0,0.0,0.0,0.15789473684210525,0.0,Driver Inattention/Distraction,Following Too Closely,Following Too Closely,,,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,922.0,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",VEHICLE AND TRAFFIC LAWS,PL 1200001,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,528
54,40.5321634,-74.22927904,0.4067796610169492,0.0,0.0,0.0,0.0,0.0,0.4067796610169492,0.0,Driver Inattention/Distraction,Pavement Slippery,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,905.0,"INTOXICATED DRIVING,ALCOHOL",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,529
55,40.5321634,-74.2218358,0.2375,0.0,0.025,0.0,0.0125,0.0,0.2,0.0,Driver Inattention/Distraction,Following Too Closely,Unspecified,,,Sedan,PASSENGER VEHICLE,Sedan,,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,FRONT OF,GRAND LARCENY,459.0,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,65+,WHITE,F,45-64,WHITE,M,,,,,,,,,,,530
56,40.5321634,-74.21439256,0.2361111111111111,0.0,0.013888888888888888,0.0,0.027777777777777776,0.0,0.19444444444444445,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,340.0,MISDEMEANOR,INSIDE,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,(null),(null),(null),25-44,WHITE,M,,,,,,,,,,,531
57,40.5321634,-74.20694931999999,0.5240963855421686,0.0,0.006024096385542169,0.0,0.0,0.0,0.5180722891566265,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,Sedan,Sedan,Sedan,Sedan,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,FRONT OF,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",STREET,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,,,,,,,,,,,532
58,40.5321634,-74.19950607999999,0.2852112676056338,0.0,0.04225352112676056,0.0,0.0035211267605633804,0.0,0.23943661971830985,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Glare,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,351.0,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",STREET,(null),(null),(null),UNKNOWN,UNKNOWN,E,,,,,,,,,,,533
59,40.5321634,-74.19206283999999,0.19801980198019803,0.0,0.0,0.0,0.009900990099009901,0.0,0.18811881188118812,0.0,Driver Inattention/Distraction,Backing Unsafely,Unspecified,,,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,339.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1552500,M,123.0,0.0,18-24,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,534
60,40.5321634,-74.1846196,0.26436781609195403,0.0,0.011494252873563218,0.0,0.0,0.0,0.2413793103448276,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Alcohol Involvement,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,117.0,FELONY,FRONT OF,DANGEROUS DRUGS,515.0,"CONTROLLED SUBSTANCE,SALE 3",STREET,(null),(null),(null),UNKNOWN,UNKNOWN,E,,,,,,,,,,,535
61,40.5321634,-74.17717636,0.18518518518518517,0.0,0.0,0.0,0.037037037037037035,0.0,0.14814814814814814,0.0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Sedan,PASSENGER VEHICLE,Pick-up Truck,,,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,536
62,40.5321634,-74.16973312,0.22666666666666666,0.0,0.0,0.0,0.0,0.0,0.22666666666666666,0.0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,,511.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,112.0,FELONY,INSIDE,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,(null),(null),(null),65+,WHITE,F,,,,,,,,,,,537
63,40.5321634,-74.16228988,0.4387755102040816,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.4387755102040816,0.0,Failure to Yield Right-of-Way,Fatigued/Drowsy,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,122.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,434.0,"LARCENY,GRAND BY OPEN BANK ACCT",RESIDENCE-HOUSE,25-44,WHITE,M,45-64,WHITE,F,,,,,,,,,,,538
64,40.5321634,-74.15484664,0.34183673469387754,0.00510204081632653,0.058673469387755105,0.0,0.0,0.0,0.28316326530612246,0.00510204081632653,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE,,511.0,ASSAULT 3,DANGEROUS DRUGS,PL 2200300,M,122.0,0.0,25-44,M,WHITE,122.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,(null),(null),(null),45-64,ASIAN / PACIFIC ISLANDER,M,,,,,,,,,,,539
65,40.5321634,-74.1474034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backing Unsafely,Unspecified,,,,PASSENGER VEHICLE,Pick-up Truck,,,,750.0,RESISTING ARREST,DANGEROUS DRUGS,PL 2053000,M,122.0,0.0,18-24,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,540
66,40.5378406,-74.24416552,0.2727272727272727,0.0,0.01818181818181818,0.0,0.0,0.0,0.2545454545454545,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,FRONT OF,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",STREET,(null),(null),(null),UNKNOWN,UNKNOWN,D,,,,,,,,,,,602
67,40.5378406,-74.23672228,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,Pavement Slippery,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,603
68,40.5378406,-74.22927904,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,PASSENGER VEHICLE,Sedan,Sedan,,,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,604
69,40.5378406,-74.2218358,0.2976190476190476,0.0,0.017857142857142856,0.0,0.0,0.0,0.27976190476190477,0.0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,,,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,,,490.0,"STOLEN PROPERTY 3,POSSESSION",POSSESSION OF STOLEN PROPERTY 5,PL 1654000,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,578.0,VIOLATION,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,25-44,WHITE,F,25-44,WHITE,F,123.0,0.0,,True,65+,M,WHITE,65+,F,WHITE,605
70,40.5378406,-74.21439256,0.17326732673267325,0.0,0.04950495049504951,0.0,0.01485148514851485,0.0,0.10891089108910891,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Glare,Unspecified,,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,45-64,WHITE,F,,,,,,,,,,,606
71,40.5378406,-74.20694931999999,0.35714285714285715,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.3163265306122449,0.0,Driver Inattention/Distraction,Aggressive Driving/Road Rage,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,18-24,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,FRONT OF,PETIT LARCENY,353.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,,,,,,,,,,,607
72,40.5378406,-74.19950607999999,0.3136094674556213,0.0,0.011834319526627219,0.0,0.005917159763313609,0.0,0.2958579881656805,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,608
73,40.5378406,-74.19206283999999,0.3979591836734694,0.01020408163265306,0.01020408163265306,0.0,0.01020408163265306,0.0,0.4387755102040816,0.01020408163265306,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Sedan,Sedan,Sedan,,,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,609
74,40.5378406,-74.1846196,0.1875,0.0,0.0125,0.0,0.00625,0.0,0.175,0.0,Driver Inattention/Distraction,Backing Unsafely,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,610
75,40.5378406,-74.17717636,0.2529411764705882,0.0,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.2411764705882353,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,905.0,"INTOXICATED DRIVING,ALCOHOL",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,123.0,0.0,,False,25-44,M,WHITE,25-44,M,WHITE,611
76,40.5378406,-74.16973312,0.3082191780821918,0.0,0.0410958904109589,0.0,0.0,0.0,0.2671232876712329,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",DANGEROUS DRUGS,VTL0511001,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,402.0,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,(null),(null),(null),45-64,WHITE,F,,,,,,,,,,,612
77,40.5378406,-74.16228988,0.25139664804469275,0.0,0.01675977653631285,0.0,0.00558659217877095,0.0,0.22905027932960895,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,122.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,613
78,40.5378406,-74.15484664,0.1476510067114094,0.0,0.020134228187919462,0.0,0.006711409395973154,0.0,0.12080536912751678,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,122.0,0.0,25-44,M,WHITE,122.0,COMPLETED,N.Y. POLICE DEPT,578.0,VIOLATION,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,25-44,WHITE,F,25-44,WHITE,M,,,,,,,,,,,614
79,40.5378406,-74.1474034,0.29595015576323985,0.0,0.03426791277258567,0.0,0.003115264797507788,0.0,0.2523364485981308,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,122.0,0.0,25-44,M,WHITE,122.0,COMPLETED,N.Y. POLICE DEPT,351.0,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",CONSTRUCTION SITE,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,,,,,,,,,,,615
80,40.543517800000004,-74.23672228,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,Driver Inattention/Distraction,Passing or Lane Usage Improper,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,922.0,"INTOXICATED DRIVING,ALCOHOL",VEHICLE AND TRAFFIC LAWS,VTL11920U2,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,123.0,0.0,,False,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,678
81,40.543517800000004,-74.22927904,0.24528301886792453,0.0,0.018867924528301886,0.0,0.0,0.0,0.22641509433962265,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,679
82,40.543517800000004,-74.2218358,0.1953125,0.0,0.0234375,0.0,0.0,0.0,0.171875,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Pavement Slippery,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,VAN,922.0,"INTOXICATED DRIVING,ALCOHOL",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,432.0,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,(null),(null),(null),25-44,WHITE,M,,,,,,,,,,,680
83,40.543517800000004,-74.21439256,0.1694915254237288,0.00847457627118644,0.025423728813559324,0.00847457627118644,0.00847457627118644,0.0,0.13559322033898305,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,361.0,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,123.0,0.0,PVT HOUSE,False,25-44,M,WHITE,25-44,M,WHITE HISPANIC,681
84,40.543517800000004,-74.20694931999999,0.4444444444444444,0.0,0.044444444444444446,0.0,0.0,0.0,0.4,0.0,Driver Inattention/Distraction,Driver Inexperience,Unspecified,,,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,123.0,0.0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE,<18,M,WHITE,682
85,40.543517800000004,-74.19950607999999,0.15714285714285714,0.0,0.014285714285714285,0.0,0.007142857142857143,0.0,0.1357142857142857,0.0,Driver Inattention/Distraction,Following Too Closely,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,361.0,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,M,25-44,WHITE,M,,,,,,,,,,,683
86,40.543517800000004,-74.19206283999999,0.3,0.0,0.025,0.0,0.0,0.0,0.275,0.0,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Pick-up Truck,,494.0,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",DANGEROUS DRUGS,PL 2200300,F,123.0,0.0,25-44,M,WHITE,123.0,COMPLETED,N.Y. POLICE DEPT,351.0,MISDEMEANOR,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,UNKNOWN,UNKNOWN,U,45-64,WHITE HISPANIC,M,,,,,,,,,,,684
